,Hours,DK1,DK2,DK
29/07/2018,06 - 07,1467,1033,2500
29/07/2018,07 - 08,1596,1118,2714
29/07/2018,08 - 09,1744,1223,2967
29/07/2018,09 - 10,1862,1327,3189
29/07/2018,10 - 11,1926,1391,3317
29/07/2018,11 - 12,1933,1403,3336
29/07/2018,12 - 13,1921,1413,3334
29/07/2018,13 - 14,1892,1404,3296
29/07/2018,14 - 15,1886,1376,3262
29/07/2018,15 - 16,1869,1377,3246
29/07/2018,16 - 17,1921,1385,3306
29/07/2018,17 - 18,2092,1458,3550
29/07/2018,18 - 19,2119,1473,3592
29/07/2018,19 - 20,2029,1416,3445
29/07/2018,20 - 21,1956,1354,3310
29/07/2018,21 - 22,1912,1316,3228
29/07/2018,22 - 23,1864,1297,3161
29/07/2018,23 - 00,1719,1226,2945
30/07/2018,00 - 01,1594,1111,2705
30/07/2018,01 - 02,1541,1064,2605
30/07/2018,02 - 03,1533,1035,2568
30/07/2018,03 - 04,1547,1028,2575
30/07/2018,04 - 05,1566,1036,2602
30/07/2018,05 - 06,1635,1073,2708
30/07/2018,06 - 07,1875,1207,3082
30/07/2018,07 - 08,2164,1400,3564
30/07/2018,08 - 09,2298,1514,3812
30/07/2018,09 - 10,2460,1628,4088
30/07/2018,10 - 11,2541,1671,4212
30/07/2018,11 - 12,2562,1675,4237
30/07/2018,12 - 13,2521,1667,4188
30/07/2018,13 - 14,2521,1666,4187
30/07/2018,14 - 15,2486,1629,4115
30/07/2018,15 - 16,2432,1592,4024
30/07/2018,16 - 17,2385,1567,3952
30/07/2018,17 - 18,2445,1612,4057
30/07/2018,18 - 19,2432,1605,4037
30/07/2018,19 - 20,2314,1535,3849
30/07/2018,20 - 21,2200,1443,3643
30/07/2018,21 - 22,2117,1401,3518
30/07/2018,22 - 23,2052,1369,3421
30/07/2018,23 - 00,1898,1259,3157
31/07/2018,00 - 01,1797,1172,2969
31/07/2018,01 - 02,1735,1114,2849
31/07/2018,02 - 03,1696,1082,2778
31/07/2018,03 - 04,1673,1078,2751
31/07/2018,04 - 05,1718,1085,2803
31/07/2018,05 - 06,1766,1110,2876
31/07/2018,06 - 07,1999,1250,3249
31/07/2018,07 - 08,2272,1441,3713
31/07/2018,08 - 09,2458,1563,4021
31/07/2018,09 - 10,2543,1618,4161
31/07/2018,10 - 11,2570,1658,4228
31/07/2018,11 - 12,2558,1648,4206
31/07/2018,12 - 13,2487,1634,4121
31/07/2018,13 - 14,2486,1633,4119
31/07/2018,14 - 15,2433,1592,4025
31/07/2018,15 - 16,2373,1563,3936
31/07/2018,16 - 17,2355,1554,3909
31/07/2018,17 - 18,2554,1610,4164
31/07/2018,18 - 19,2384,1557,3941
31/07/2018,19 - 20,2292,1498,3790
31/07/2018,20 - 21,2201,1422,3623
31/07/2018,21 - 22,2140,1401,3541
31/07/2018,22 - 23,2087,1345,3432
31/07/2018,23 - 00,1917,1250,3167
01/08/2018,00 - 01,1812,1168,2980
01/08/2018,01 - 02,1744,1106,2850
01/08/2018,02 - 03,1689,1082,2771
01/08/2018,03 - 04,1678,1070,2748
01/08/2018,04 - 05,1707,1089,2796
01/08/2018,05 - 06,1759,1123,2882
01/08/2018,06 - 07,1989,1263,3252
01/08/2018,07 - 08,2267,1445,3712
01/08/2018,08 - 09,2450,1573,4023
01/08/2018,09 - 10,2489,1629,4118
01/08/2018,10 - 11,2587,1701,4288
01/08/2018,11 - 12,2582,1711,4293
01/08/2018,12 - 13,2490,1681,4171
01/08/2018,13 - 14,2468,1662,4130
01/08/2018,14 - 15,2410,1636,4046
01/08/2018,15 - 16,2328,1600,3928
01/08/2018,16 - 17,2314,1584,3898
01/08/2018,17 - 18,2421,1613,4034
01/08/2018,18 - 19,2422,1585,4007
01/08/2018,19 - 20,2309,1511,3820
01/08/2018,20 - 21,2208,1426,3634
01/08/2018,21 - 22,2117,1383,3500
01/08/2018,22 - 23,2078,1336,3414
01/08/2018,23 - 00,1930,1226,3156
02/08/2018,00 - 01,1829,1141,2970
02/08/2018,01 - 02,1761,1080,2841
02/08/2018,02 - 03,1701,1051,2752
02/08/2018,03 - 04,1698,1042,2740
02/08/2018,04 - 05,1722,1055,2777
02/08/2018,05 - 06,1784,1084,2868
02/08/2018,06 - 07,1995,1218,3213
02/08/2018,07 - 08,2251,1417,3668
02/08/2018,08 - 09,2464,1554,4018
02/08/2018,09 - 10,2563,1629,4192
02/08/2018,10 - 11,2628,1682,4310
02/08/2018,11 - 12,2617,1686,4303
02/08/2018,12 - 13,2575,1667,4242
02/08/2018,13 - 14,2587,1653,4240
02/08/2018,14 - 15,2537,1626,4163
02/08/2018,15 - 16,2476,1594,4070
02/08/2018,16 - 17,2445,1572,4017
02/08/2018,17 - 18,2499,1586,4085
02/08/2018,18 - 19,2456,1562,4018
02/08/2018,19 - 20,2340,1493,3833
02/08/2018,20 - 21,2208,1416,3624
02/08/2018,21 - 22,2154,1374,3528
02/08/2018,22 - 23,2123,1336,3459
02/08/2018,23 - 00,1956,1224,3180
03/08/2018,00 - 01,1815,1132,2947
03/08/2018,01 - 02,1747,1071,2818
03/08/2018,02 - 03,1704,1066,2770
03/08/2018,03 - 04,1695,1053,2748
03/08/2018,04 - 05,1725,1065,2790
03/08/2018,05 - 06,1771,1095,2866
03/08/2018,06 - 07,1946,1203,3149
03/08/2018,07 - 08,2259,1413,3672
03/08/2018,08 - 09,2464,1567,4031
03/08/2018,09 - 10,2546,1635,4181
03/08/2018,10 - 11,2600,1677,4277
03/08/2018,11 - 12,2590,1669,4259
03/08/2018,12 - 13,2503,1649,4152
03/08/2018,13 - 14,2463,1640,4103
03/08/2018,14 - 15,2393,1611,4004
03/08/2018,15 - 16,2322,1583,3905
03/08/2018,16 - 17,2339,1582,3921
03/08/2018,17 - 18,2425,1595,4020
03/08/2018,18 - 19,2404,1561,3965
03/08/2018,19 - 20,2270,1484,3754
03/08/2018,20 - 21,2146,1389,3535
03/08/2018,21 - 22,2071,1376,3447
03/08/2018,22 - 23,1991,1325,3316
03/08/2018,23 - 00,1844,1206,3050
04/08/2018,00 - 01,1731,1141,2872
04/08/2018,01 - 02,1642,1078,2720
04/08/2018,02 - 03,1610,1055,2665
04/08/2018,03 - 04,1609,1036,2645
04/08/2018,04 - 05,1606,1014,2620
04/08/2018,05 - 06,1595,1004,2599
04/08/2018,06 - 07,1653,1052,2705
04/08/2018,07 - 08,1798,1149,2947
04/08/2018,08 - 09,1951,1264,3215
04/08/2018,09 - 10,2043,1343,3386
04/08/2018,10 - 11,2090,1403,3493
04/08/2018,11 - 12,2095,1411,3506
04/08/2018,12 - 13,2076,1404,3480
04/08/2018,13 - 14,2059,1420,3479
04/08/2018,14 - 15,2096,1406,3502
04/08/2018,15 - 16,2122,1389,3511
04/08/2018,16 - 17,2090,1382,3472
04/08/2018,17 - 18,2135,1428,3563
04/08/2018,18 - 19,2140,1425,3565
04/08/2018,19 - 20,2059,1383,3442
04/08/2018,20 - 21,1937,1335,3272
04/08/2018,21 - 22,1932,1314,3246
04/08/2018,22 - 23,1838,1283,3121
04/08/2018,23 - 00,1757,1212,2969
05/08/2018,00 - 01,1650,1139,2789
05/08/2018,01 - 02,1577,1085,2662
05/08/2018,02 - 03,1529,1044,2573
05/08/2018,03 - 04,1534,1026,2560
05/08/2018,04 - 05,1544,1001,2545
05/08/2018,05 - 06,1505,960,2465
05/08/2018,06 - 07,1552,975,2527
05/08/2018,07 - 08,1647,1046,2693
05/08/2018,08 - 09,1804,1165,2969
05/08/2018,09 - 10,1942,1271,3213
05/08/2018,10 - 11,2035,1332,3367
05/08/2018,11 - 12,2085,1348,3433
05/08/2018,12 - 13,2028,1351,3379
05/08/2018,13 - 14,2033,1367,3400
05/08/2018,14 - 15,2063,1364,3427
05/08/2018,15 - 16,2059,1371,3430
05/08/2018,16 - 17,2098,1378,3476
05/08/2018,17 - 18,2207,1414,3621
05/08/2018,18 - 19,2213,1435,3648
05/08/2018,19 - 20,2114,1396,3510
05/08/2018,20 - 21,2017,1325,3342
05/08/2018,21 - 22,1977,1306,3283
05/08/2018,22 - 23,1903,1244,3147
05/08/2018,23 - 00,1755,1141,2896
06/08/2018,00 - 01,1664,1085,2749
06/08/2018,01 - 02,1620,1027,2647
06/08/2018,02 - 03,1606,995,2601
06/08/2018,03 - 04,1599,981,2580
06/08/2018,04 - 05,1628,998,2626
06/08/2018,05 - 06,1735,1036,2771
06/08/2018,06 - 07,2011,1190,3201
06/08/2018,07 - 08,2363,1383,3746
06/08/2018,08 - 09,2545,1511,4056
06/08/2018,09 - 10,2625,1579,4204
06/08/2018,10 - 11,2750,1631,4381
06/08/2018,11 - 12,2810,1645,4455
06/08/2018,12 - 13,2778,1662,4440
06/08/2018,13 - 14,2849,1671,4520
06/08/2018,14 - 15,2805,1667,4472
06/08/2018,15 - 16,2699,1643,4342
06/08/2018,16 - 17,2614,1617,4231
06/08/2018,17 - 18,2698,1672,4370
06/08/2018,18 - 19,2607,1659,4266
06/08/2018,19 - 20,2459,1564,4023
06/08/2018,20 - 21,2335,1482,3817
06/08/2018,21 - 22,2241,1431,3672
06/08/2018,22 - 23,2184,1337,3521
06/08/2018,23 - 00,2026,1215,3241
07/08/2018,00 - 01,1897,1131,3028
07/08/2018,01 - 02,1832,1066,2898
07/08/2018,02 - 03,1805,1042,2847
07/08/2018,03 - 04,1793,1040,2833
07/08/2018,04 - 05,1813,1055,2868
07/08/2018,05 - 06,1902,1087,2989
07/08/2018,06 - 07,2170,1245,3415
07/08/2018,07 - 08,2491,1457,3948
07/08/2018,08 - 09,2691,1606,4297
07/08/2018,09 - 10,2767,1675,4442
07/08/2018,10 - 11,2846,1703,4549
07/08/2018,11 - 12,2834,1713,4547
07/08/2018,12 - 13,2809,1708,4517
07/08/2018,13 - 14,2820,1691,4511
07/08/2018,14 - 15,2744,1702,4446
07/08/2018,15 - 16,2625,1682,4307
07/08/2018,16 - 17,2593,1595,4188
07/08/2018,17 - 18,2649,1628,4277
07/08/2018,18 - 19,2617,1612,4229
07/08/2018,19 - 20,2518,1527,4045
07/08/2018,20 - 21,2391,1434,3825
07/08/2018,21 - 22,2324,1412,3736
07/08/2018,22 - 23,2256,1346,3602
07/08/2018,23 - 00,2080,1210,3290
08/08/2018,00 - 01,1901,1134,3035
08/08/2018,01 - 02,1850,1075,2925
08/08/2018,02 - 03,1826,1042,2868
08/08/2018,03 - 04,1853,1019,2872
08/08/2018,04 - 05,1881,1048,2929
08/08/2018,05 - 06,1944,1095,3039
08/08/2018,06 - 07,2234,1251,3485
08/08/2018,07 - 08,2578,1468,4046
08/08/2018,08 - 09,2715,1574,4289
08/08/2018,09 - 10,2701,1608,4309
08/08/2018,10 - 11,2746,1655,4401
08/08/2018,11 - 12,2861,1690,4551
08/08/2018,12 - 13,2829,1720,4549
08/08/2018,13 - 14,2864,1740,4604
08/08/2018,14 - 15,2790,1714,4504
08/08/2018,15 - 16,2693,1688,4381
08/08/2018,16 - 17,2713,1674,4387
08/08/2018,17 - 18,2851,1726,4577
08/08/2018,18 - 19,2763,1684,4447
08/08/2018,19 - 20,2628,1577,4205
08/08/2018,20 - 21,2475,1476,3951
08/08/2018,21 - 22,2331,1467,3798
08/08/2018,22 - 23,2202,1375,3577
08/08/2018,23 - 00,2033,1220,3253
09/08/2018,00 - 01,1901,1128,3029
09/08/2018,01 - 02,1800,1073,2873
09/08/2018,02 - 03,1752,1036,2788
09/08/2018,03 - 04,1749,1035,2784
09/08/2018,04 - 05,1792,1052,2844
09/08/2018,05 - 06,1880,1092,2972
09/08/2018,06 - 07,2153,1239,3392
09/08/2018,07 - 08,2469,1450,3919
09/08/2018,08 - 09,2636,1569,4205
09/08/2018,09 - 10,2697,1654,4351
09/08/2018,10 - 11,2807,1688,4495
09/08/2018,11 - 12,2818,1714,4532
09/08/2018,12 - 13,2764,1695,4459
09/08/2018,13 - 14,2786,1685,4471
09/08/2018,14 - 15,2739,1658,4397
09/08/2018,15 - 16,2630,1626,4256
09/08/2018,16 - 17,2606,1608,4214
09/08/2018,17 - 18,2691,1633,4324
09/08/2018,18 - 19,2579,1608,4187
09/08/2018,19 - 20,2502,1523,4025
09/08/2018,20 - 21,2462,1460,3922
09/08/2018,21 - 22,2387,1415,3802
09/08/2018,22 - 23,2203,1286,3489
09/08/2018,23 - 00,2052,1229,3281
10/08/2018,00 - 01,1971,1168,3139
10/08/2018,01 - 02,1926,1094,3020
10/08/2018,02 - 03,1925,1057,2982
10/08/2018,03 - 04,1882,1053,2935
10/08/2018,04 - 05,1925,1046,2971
10/08/2018,05 - 06,2050,1061,3111
10/08/2018,06 - 07,2309,1237,3546
10/08/2018,07 - 08,2518,1405,3923
10/08/2018,08 - 09,2673,1550,4223
10/08/2018,09 - 10,2798,1625,4423
10/08/2018,10 - 11,2844,1648,4492
10/08/2018,11 - 12,2807,1634,4441
10/08/2018,12 - 13,2714,1640,4354
10/08/2018,13 - 14,2648,1595,4243
10/08/2018,14 - 15,2492,1570,4062
10/08/2018,15 - 16,2381,1516,3897
10/08/2018,16 - 17,2371,1456,3827
10/08/2018,17 - 18,2450,1486,3936
10/08/2018,18 - 19,2399,1500,3899
10/08/2018,19 - 20,2199,1407,3606
10/08/2018,20 - 21,2004,1315,3319
10/08/2018,21 - 22,1959,1303,3262
10/08/2018,22 - 23,1909,1250,3159
10/08/2018,23 - 00,1758,1147,2905
11/08/2018,00 - 01,1625,1064,2689
11/08/2018,01 - 02,1578,996,2574
11/08/2018,02 - 03,1521,959,2480
11/08/2018,03 - 04,1505,956,2461
11/08/2018,04 - 05,1509,934,2443
11/08/2018,05 - 06,1516,914,2430
11/08/2018,06 - 07,1578,942,2520
11/08/2018,07 - 08,1760,1058,2818
11/08/2018,08 - 09,1926,1173,3099
11/08/2018,09 - 10,2030,1273,3303
11/08/2018,10 - 11,2082,1318,3400
11/08/2018,11 - 12,2029,1339,3368
11/08/2018,12 - 13,2099,1316,3415
11/08/2018,13 - 14,2012,1307,3319
11/08/2018,14 - 15,2148,1288,3436
11/08/2018,15 - 16,2202,1261,3463
11/08/2018,16 - 17,2180,1304,3484
11/08/2018,17 - 18,2149,1413,3562
11/08/2018,18 - 19,2216,1390,3606
11/08/2018,19 - 20,2012,1323,3335
11/08/2018,20 - 21,1878,1280,3158
11/08/2018,21 - 22,1820,1240,3060
11/08/2018,22 - 23,1733,1154,2887
11/08/2018,23 - 00,1627,1058,2685
12/08/2018,00 - 01,1503,992,2495
12/08/2018,01 - 02,1427,931,2358
12/08/2018,02 - 03,1389,900,2289
12/08/2018,03 - 04,1372,889,2261
12/08/2018,04 - 05,1376,882,2258
12/08/2018,05 - 06,1387,867,2254
12/08/2018,06 - 07,1425,905,2330
12/08/2018,07 - 08,1571,996,2567
12/08/2018,08 - 09,1729,1110,2839
12/08/2018,09 - 10,1838,1214,3052
12/08/2018,10 - 11,1930,1277,3207
12/08/2018,11 - 12,1954,1292,3246
12/08/2018,12 - 13,1930,1301,3231
12/08/2018,13 - 14,1999,1296,3295
12/08/2018,14 - 15,1957,1299,3256
12/08/2018,15 - 16,1993,1321,3314
12/08/2018,16 - 17,2054,1343,3397
12/08/2018,17 - 18,2253,1447,3700
12/08/2018,18 - 19,2251,1478,3729
12/08/2018,19 - 20,2068,1406,3474
12/08/2018,20 - 21,1984,1348,3332
12/08/2018,21 - 22,1954,1313,3267
12/08/2018,22 - 23,1842,1202,3044
12/08/2018,23 - 00,1748,1096,2844
13/08/2018,00 - 01,1665,1019,2684
13/08/2018,01 - 02,1599,967,2566
13/08/2018,02 - 03,1591,945,2536
13/08/2018,03 - 04,1595,949,2544
13/08/2018,04 - 05,1630,973,2603
13/08/2018,05 - 06,1781,1038,2819
13/08/2018,06 - 07,2077,1223,3300
13/08/2018,07 - 08,2420,1428,3848
13/08/2018,08 - 09,2587,1557,4144
13/08/2018,09 - 10,2631,1624,4255
13/08/2018,10 - 11,2725,1668,4393
13/08/2018,11 - 12,2755,1678,4433
13/08/2018,12 - 13,2699,1661,4360
13/08/2018,13 - 14,2744,1648,4392
13/08/2018,14 - 15,2676,1624,4300
13/08/2018,15 - 16,2571,1580,4151
13/08/2018,16 - 17,2524,1570,4094
13/08/2018,17 - 18,2655,1660,4315
13/08/2018,18 - 19,2585,1635,4220
13/08/2018,19 - 20,2471,1540,4011
13/08/2018,20 - 21,2364,1444,3808
13/08/2018,21 - 22,2267,1386,3653
13/08/2018,22 - 23,2104,1242,3346
13/08/2018,23 - 00,1903,1115,3018
14/08/2018,00 - 01,1793,1027,2820
14/08/2018,01 - 02,1743,992,2735
14/08/2018,02 - 03,1715,974,2689
14/08/2018,03 - 04,1735,989,2724
14/08/2018,04 - 05,1782,1006,2788
14/08/2018,05 - 06,1910,1066,2976
14/08/2018,06 - 07,2218,1253,3471
14/08/2018,07 - 08,2522,1449,3971
14/08/2018,08 - 09,2666,1572,4238
14/08/2018,09 - 10,2646,1612,4258
14/08/2018,10 - 11,2767,1643,4410
14/08/2018,11 - 12,2686,1562,4248
14/08/2018,12 - 13,2586,1551,4137
14/08/2018,13 - 14,2717,1629,4346
14/08/2018,14 - 15,2675,1604,4279
14/08/2018,15 - 16,2591,1567,4158
14/08/2018,16 - 17,2557,1563,4120
14/08/2018,17 - 18,2695,1625,4320
14/08/2018,18 - 19,2595,1599,4194
14/08/2018,19 - 20,2423,1490,3913
14/08/2018,20 - 21,2290,1420,3710
14/08/2018,21 - 22,2241,1396,3637
14/08/2018,22 - 23,2103,1272,3375
14/08/2018,23 - 00,1905,1137,3042
15/08/2018,00 - 01,1767,1044,2811
15/08/2018,01 - 02,1675,986,2661
15/08/2018,02 - 03,1656,949,2605
15/08/2018,03 - 04,1673,953,2626
15/08/2018,04 - 05,1708,974,2682
15/08/2018,05 - 06,1826,1038,2864
15/08/2018,06 - 07,2145,1231,3376
15/08/2018,07 - 08,2474,1441,3915
15/08/2018,08 - 09,2616,1568,4184
15/08/2018,09 - 10,2656,1614,4270
15/08/2018,10 - 11,2744,1625,4369
15/08/2018,11 - 12,2751,1633,4384
15/08/2018,12 - 13,2739,1639,4378
15/08/2018,13 - 14,2767,1622,4389
15/08/2018,14 - 15,2693,1594,4287
15/08/2018,15 - 16,2606,1577,4183
15/08/2018,16 - 17,2525,1577,4102
15/08/2018,17 - 18,2604,1637,4241
15/08/2018,18 - 19,2541,1605,4146
15/08/2018,19 - 20,2406,1499,3905
15/08/2018,20 - 21,2289,1420,3709
15/08/2018,21 - 22,2250,1398,3648
15/08/2018,22 - 23,2098,1280,3378
15/08/2018,23 - 00,1935,1142,3077
16/08/2018,00 - 01,1796,1060,2856
16/08/2018,01 - 02,1738,1002,2740
16/08/2018,02 - 03,1711,976,2687
16/08/2018,03 - 04,1724,972,2696
16/08/2018,04 - 05,1759,989,2748
16/08/2018,05 - 06,1901,1063,2964
16/08/2018,06 - 07,2223,1259,3482
16/08/2018,07 - 08,2546,1480,4026
16/08/2018,08 - 09,2721,1597,4318
16/08/2018,09 - 10,2761,1659,4420
16/08/2018,10 - 11,2836,1654,4490
16/08/2018,11 - 12,2811,1677,4488
16/08/2018,12 - 13,2798,1648,4446
16/08/2018,13 - 14,2821,1632,4453
16/08/2018,14 - 15,2763,1616,4379
16/08/2018,15 - 16,2616,1570,4186
16/08/2018,16 - 17,2579,1579,4158
16/08/2018,17 - 18,2692,1643,4335
16/08/2018,18 - 19,2596,1616,4212
16/08/2018,19 - 20,2462,1545,4007
16/08/2018,20 - 21,2325,1469,3794
16/08/2018,21 - 22,2262,1439,3701
16/08/2018,22 - 23,2105,1303,3408
16/08/2018,23 - 00,1942,1163,3105
17/08/2018,00 - 01,1789,1078,2867
17/08/2018,01 - 02,1751,1021,2772
17/08/2018,02 - 03,1722,992,2714
17/08/2018,03 - 04,1710,992,2702
17/08/2018,04 - 05,1761,1006,2767
17/08/2018,05 - 06,1869,1068,2937
17/08/2018,06 - 07,2131,1232,3363
17/08/2018,07 - 08,2454,1463,3917
17/08/2018,08 - 09,2611,1570,4181
17/08/2018,09 - 10,2622,1629,4251
17/08/2018,10 - 11,2678,1665,4343
17/08/2018,11 - 12,2683,1646,4329
17/08/2018,12 - 13,2580,1634,4214
17/08/2018,13 - 14,2525,1616,4141
17/08/2018,14 - 15,2409,1595,4004
17/08/2018,15 - 16,2333,1564,3897
17/08/2018,16 - 17,2311,1558,3869
17/08/2018,17 - 18,2410,1602,4012
17/08/2018,18 - 19,2360,1561,3921
17/08/2018,19 - 20,2185,1449,3634
17/08/2018,20 - 21,2035,1362,3397
17/08/2018,21 - 22,2003,1339,3342
17/08/2018,22 - 23,1901,1243,3144
17/08/2018,23 - 00,1761,1127,2888
18/08/2018,00 - 01,1633,1049,2682
18/08/2018,01 - 02,1572,990,2562
18/08/2018,02 - 03,1537,964,2501
18/08/2018,03 - 04,1534,952,2486
18/08/2018,04 - 05,1530,946,2476
18/08/2018,05 - 06,1548,948,2496
18/08/2018,06 - 07,1627,976,2603
18/08/2018,07 - 08,1811,1094,2905
18/08/2018,08 - 09,1971,1218,3189
18/08/2018,09 - 10,2072,1308,3380
18/08/2018,10 - 11,2098,1360,3458
18/08/2018,11 - 12,2140,1376,3516
18/08/2018,12 - 13,2189,1353,3542
18/08/2018,13 - 14,2178,1346,3524
18/08/2018,14 - 15,2142,1323,3465
18/08/2018,15 - 16,2139,1317,3456
18/08/2018,16 - 17,2156,1329,3485
18/08/2018,17 - 18,2268,1398,3666
18/08/2018,18 - 19,2221,1423,3644
18/08/2018,19 - 20,2042,1341,3383
18/08/2018,20 - 21,1920,1287,3207
18/08/2018,21 - 22,1887,1259,3146
18/08/2018,22 - 23,1811,1172,2983
18/08/2018,23 - 00,1676,1088,2764
19/08/2018,00 - 01,1575,1009,2584
19/08/2018,01 - 02,1493,965,2458
19/08/2018,02 - 03,1462,931,2393
19/08/2018,03 - 04,1445,927,2372
19/08/2018,04 - 05,1451,921,2372
19/08/2018,05 - 06,1490,916,2406
19/08/2018,06 - 07,1529,934,2463
19/08/2018,07 - 08,1659,1022,2681
19/08/2018,08 - 09,1801,1119,2920
19/08/2018,09 - 10,1925,1230,3155
19/08/2018,10 - 11,2012,1318,3330
19/08/2018,11 - 12,2020,1336,3356
19/08/2018,12 - 13,2048,1344,3392
19/08/2018,13 - 14,2055,1342,3397
19/08/2018,14 - 15,2005,1336,3341
19/08/2018,15 - 16,2053,1328,3381
19/08/2018,16 - 17,2140,1374,3514
19/08/2018,17 - 18,2323,1491,3814
19/08/2018,18 - 19,2353,1486,3839
19/08/2018,19 - 20,2221,1415,3636
19/08/2018,20 - 21,2126,1373,3499
19/08/2018,21 - 22,2093,1336,3429
19/08/2018,22 - 23,1919,1207,3126
19/08/2018,23 - 00,1769,1082,2851
20/08/2018,00 - 01,1710,970,2680
20/08/2018,01 - 02,1669,925,2594
20/08/2018,02 - 03,1658,902,2560
20/08/2018,03 - 04,1616,916,2532
20/08/2018,04 - 05,1648,938,2586
20/08/2018,05 - 06,1764,1024,2788
20/08/2018,06 - 07,2172,1229,3401
20/08/2018,07 - 08,2527,1428,3955
20/08/2018,08 - 09,2599,1553,4152
20/08/2018,09 - 10,2672,1615,4287
20/08/2018,10 - 11,2725,1647,4372
20/08/2018,11 - 12,2727,1617,4344
20/08/2018,12 - 13,2658,1612,4270
20/08/2018,13 - 14,2687,1588,4275
20/08/2018,14 - 15,2642,1553,4195
20/08/2018,15 - 16,2522,1504,4026
20/08/2018,16 - 17,2488,1504,3992
20/08/2018,17 - 18,2599,1587,4186
20/08/2018,18 - 19,2543,1567,4110
20/08/2018,19 - 20,2383,1473,3856
20/08/2018,20 - 21,2251,1406,3657
20/08/2018,21 - 22,2234,1367,3601
20/08/2018,22 - 23,2063,1227,3290
20/08/2018,23 - 00,1884,1095,2979
21/08/2018,00 - 01,1779,1012,2791
21/08/2018,01 - 02,1704,957,2661
21/08/2018,02 - 03,1672,935,2607
21/08/2018,03 - 04,1670,938,2608
21/08/2018,04 - 05,1724,956,2680
21/08/2018,05 - 06,1858,1031,2889
21/08/2018,06 - 07,2150,1219,3369
21/08/2018,07 - 08,2453,1424,3877
21/08/2018,08 - 09,2565,1528,4093
21/08/2018,09 - 10,2618,1598,4216
21/08/2018,10 - 11,2679,1624,4303
21/08/2018,11 - 12,2685,1608,4293
21/08/2018,12 - 13,2614,1589,4203
21/08/2018,13 - 14,2637,1580,4217
21/08/2018,14 - 15,2589,1561,4150
21/08/2018,15 - 16,2486,1517,4003
21/08/2018,16 - 17,2479,1514,3993
21/08/2018,17 - 18,2591,1595,4186
21/08/2018,18 - 19,2506,1570,4076
21/08/2018,19 - 20,2376,1477,3853
21/08/2018,20 - 21,2289,1409,3698
21/08/2018,21 - 22,2270,1375,3645
21/08/2018,22 - 23,2100,1238,3338
21/08/2018,23 - 00,1899,1095,2994
22/08/2018,00 - 01,1785,1027,2812
22/08/2018,01 - 02,1734,966,2700
22/08/2018,02 - 03,1713,951,2664
22/08/2018,03 - 04,1724,953,2677
22/08/2018,04 - 05,1762,975,2737
22/08/2018,05 - 06,1895,1051,2946
22/08/2018,06 - 07,2198,1232,3430
22/08/2018,07 - 08,2521,1436,3957
22/08/2018,08 - 09,2669,1534,4203
22/08/2018,09 - 10,2654,1587,4241
22/08/2018,10 - 11,2731,1611,4342
22/08/2018,11 - 12,2735,1603,4338
22/08/2018,12 - 13,2701,1601,4302
22/08/2018,13 - 14,2747,1613,4360
22/08/2018,14 - 15,2731,1601,4332
22/08/2018,15 - 16,2658,1569,4227
22/08/2018,16 - 17,2618,1572,4190
22/08/2018,17 - 18,2744,1631,4375
22/08/2018,18 - 19,2601,1595,4196
22/08/2018,19 - 20,2433,1494,3927
22/08/2018,20 - 21,2332,1429,3761
22/08/2018,21 - 22,2309,1395,3704
22/08/2018,22 - 23,2143,1253,3396
22/08/2018,23 - 00,1948,1119,3067
23/08/2018,00 - 01,1819,1036,2855
23/08/2018,01 - 02,1759,985,2744
23/08/2018,02 - 03,1738,971,2709
23/08/2018,03 - 04,1751,977,2728
23/08/2018,04 - 05,1792,997,2789
23/08/2018,05 - 06,1926,1072,2998
23/08/2018,06 - 07,2216,1257,3473
23/08/2018,07 - 08,2528,1472,4000
23/08/2018,08 - 09,2674,1596,4270
23/08/2018,09 - 10,2707,1651,4358
23/08/2018,10 - 11,2786,1686,4472
23/08/2018,11 - 12,2794,1683,4477
23/08/2018,12 - 13,2776,1674,4450
23/08/2018,13 - 14,2818,1662,4480
23/08/2018,14 - 15,2768,1646,4414
23/08/2018,15 - 16,2601,1618,4219
23/08/2018,16 - 17,2594,1598,4192
23/08/2018,17 - 18,2702,1649,4351
23/08/2018,18 - 19,2621,1603,4224
23/08/2018,19 - 20,2524,1528,4052
23/08/2018,20 - 21,2414,1478,3892
23/08/2018,21 - 22,2250,1391,3641
