,Hours,DK1,DK2,DK
01/12/2018,09 - 10,1225,437,1662
01/12/2018,10 - 11,1211,527,1738
01/12/2018,11 - 12,1066,573,1639
01/12/2018,12 - 13,1008,468,1476
01/12/2018,13 - 14,893,415,1308
01/12/2018,14 - 15,752,416,1168
01/12/2018,15 - 16,643,470,1113
01/12/2018,16 - 17,712,392,1104
01/12/2018,17 - 18,877,398,1275
01/12/2018,18 - 19,941,446,1387
01/12/2018,19 - 20,1128,467,1595
01/12/2018,20 - 21,1188,506,1694
01/12/2018,21 - 22,1177,494,1671
01/12/2018,22 - 23,1207,393,1600
01/12/2018,23 - 00,1190,347,1537
02/12/2018,00 - 01,1231,380,1611
02/12/2018,01 - 02,1270,422,1692
02/12/2018,02 - 03,1443,435,1878
02/12/2018,03 - 04,1635,466,2101
02/12/2018,04 - 05,1739,485,2224
02/12/2018,05 - 06,1728,542,2270
02/12/2018,06 - 07,1625,573,2198
02/12/2018,07 - 08,1739,599,2338
02/12/2018,08 - 09,1998,623,2621
02/12/2018,09 - 10,2105,602,2707
02/12/2018,10 - 11,2058,603,2661
02/12/2018,11 - 12,1964,553,2517
02/12/2018,12 - 13,1810,532,2342
02/12/2018,13 - 14,1561,491,2052
02/12/2018,14 - 15,1393,441,1834
02/12/2018,15 - 16,1256,462,1718
02/12/2018,16 - 17,1163,432,1595
02/12/2018,17 - 18,1105,431,1536
02/12/2018,18 - 19,1116,450,1566
02/12/2018,19 - 20,1134,561,1695
02/12/2018,20 - 21,1066,573,1639
02/12/2018,21 - 22,1025,536,1561
02/12/2018,22 - 23,970,537,1507
02/12/2018,23 - 00,831,388,1219
03/12/2018,00 - 01,827,257,1084
03/12/2018,01 - 02,832,253,1085
03/12/2018,02 - 03,1023,383,1406
03/12/2018,03 - 04,1337,515,1852
03/12/2018,04 - 05,1591,454,2045
03/12/2018,05 - 06,1830,571,2401
03/12/2018,06 - 07,2081,638,2719
03/12/2018,07 - 08,2226,653,2879
03/12/2018,08 - 09,2248,692,2940
03/12/2018,09 - 10,2229,685,2914
03/12/2018,10 - 11,2362,647,3009
03/12/2018,11 - 12,2598,585,3183
03/12/2018,12 - 13,2811,600,3411
03/12/2018,13 - 14,2880,653,3533
03/12/2018,14 - 15,2918,635,3553
03/12/2018,15 - 16,2882,715,3597
03/12/2018,16 - 17,2705,712,3417
03/12/2018,17 - 18,2524,640,3164
03/12/2018,18 - 19,2425,620,3045
03/12/2018,19 - 20,2281,590,2871
03/12/2018,20 - 21,2163,523,2686
03/12/2018,21 - 22,2048,482,2530
03/12/2018,22 - 23,2430,484,2914
03/12/2018,23 - 00,2832,549,3381
04/12/2018,00 - 01,3136,614,3750
04/12/2018,01 - 02,3138,671,3809
04/12/2018,02 - 03,2858,803,3661
04/12/2018,03 - 04,2950,827,3777
04/12/2018,04 - 05,3221,836,4057
04/12/2018,05 - 06,3240,856,4096
04/12/2018,06 - 07,3192,893,4085
04/12/2018,07 - 08,3314,885,4199
04/12/2018,08 - 09,3329,905,4234
04/12/2018,09 - 10,3319,913,4232
04/12/2018,10 - 11,3332,927,4259
04/12/2018,11 - 12,3446,934,4380
04/12/2018,12 - 13,3419,974,4393
04/12/2018,13 - 14,3376,930,4306
04/12/2018,14 - 15,3325,889,4214
04/12/2018,15 - 16,3215,880,4095
04/12/2018,16 - 17,3058,859,3917
04/12/2018,17 - 18,2835,904,3739
04/12/2018,18 - 19,2595,886,3481
04/12/2018,19 - 20,2400,854,3254
04/12/2018,20 - 21,2104,822,2926
04/12/2018,21 - 22,1791,782,2573
04/12/2018,22 - 23,1645,713,2358
04/12/2018,23 - 00,1348,606,1954
05/12/2018,00 - 01,1030,443,1473
05/12/2018,01 - 02,999,393,1392
05/12/2018,02 - 03,885,425,1310
05/12/2018,03 - 04,853,345,1198
05/12/2018,04 - 05,690,315,1005
05/12/2018,05 - 06,495,308,803
05/12/2018,06 - 07,489,377,866
05/12/2018,07 - 08,455,412,867
05/12/2018,08 - 09,356,329,685
05/12/2018,09 - 10,357,348,705
05/12/2018,10 - 11,345,281,626
05/12/2018,11 - 12,326,265,591
05/12/2018,12 - 13,439,217,656
05/12/2018,13 - 14,476,244,720
05/12/2018,14 - 15,578,252,830
05/12/2018,15 - 16,711,228,939
05/12/2018,16 - 17,868,144,1012
05/12/2018,17 - 18,1020,174,1194
05/12/2018,18 - 19,1033,242,1275
05/12/2018,19 - 20,997,289,1286
05/12/2018,20 - 21,1046,344,1390
05/12/2018,21 - 22,1035,340,1375
05/12/2018,22 - 23,978,365,1343
05/12/2018,23 - 00,910,491,1401
06/12/2018,00 - 01,927,572,1499
06/12/2018,01 - 02,938,609,1547
06/12/2018,02 - 03,903,572,1475
06/12/2018,03 - 04,856,503,1359
06/12/2018,04 - 05,596,434,1030
06/12/2018,05 - 06,531,435,966
06/12/2018,06 - 07,596,364,960
06/12/2018,07 - 08,631,367,998
06/12/2018,08 - 09,573,286,859
06/12/2018,09 - 10,565,247,812
06/12/2018,10 - 11,549,247,796
06/12/2018,11 - 12,595,281,876
06/12/2018,12 - 13,680,291,971
06/12/2018,13 - 14,765,366,1131
06/12/2018,14 - 15,899,346,1245
06/12/2018,15 - 16,1067,293,1360
06/12/2018,16 - 17,1293,272,1565
06/12/2018,17 - 18,1466,421,1887
06/12/2018,18 - 19,1695,590,2285
06/12/2018,19 - 20,1793,662,2455
06/12/2018,20 - 21,2026,638,2664
06/12/2018,21 - 22,2270,577,2847
06/12/2018,22 - 23,2412,608,3020
06/12/2018,23 - 00,2355,715,3070
07/12/2018,00 - 01,2224,797,3021
07/12/2018,01 - 02,1957,813,2770
07/12/2018,02 - 03,1559,764,2323
07/12/2018,03 - 04,1084,685,1769
07/12/2018,04 - 05,944,617,1561
07/12/2018,05 - 06,792,511,1303
07/12/2018,06 - 07,696,440,1136
07/12/2018,07 - 08,616,343,959
07/12/2018,08 - 09,544,305,849
07/12/2018,09 - 10,572,241,813
07/12/2018,10 - 11,854,234,1088
07/12/2018,11 - 12,1162,359,1521
07/12/2018,12 - 13,1391,501,1892
07/12/2018,13 - 14,1813,591,2404
07/12/2018,14 - 15,2403,670,3073
07/12/2018,15 - 16,2837,737,3574
07/12/2018,16 - 17,2966,792,3758
07/12/2018,17 - 18,2857,826,3683
07/12/2018,18 - 19,2645,860,3505
07/12/2018,19 - 20,2573,891,3464
07/12/2018,20 - 21,2522,891,3413
07/12/2018,21 - 22,2489,863,3352
07/12/2018,22 - 23,2305,848,3153
07/12/2018,23 - 00,2138,864,3002
08/12/2018,00 - 01,2477,908,3385
08/12/2018,01 - 02,2417,855,3272
08/12/2018,02 - 03,2200,853,3053
08/12/2018,03 - 04,1669,860,2529
08/12/2018,04 - 05,1954,871,2825
08/12/2018,05 - 06,1855,902,2757
08/12/2018,06 - 07,1930,942,2872
08/12/2018,07 - 08,2194,963,3157
08/12/2018,08 - 09,2316,957,3273
08/12/2018,09 - 10,2421,950,3371
08/12/2018,10 - 11,2550,965,3515
08/12/2018,11 - 12,2683,973,3656
08/12/2018,12 - 13,2715,999,3714
08/12/2018,13 - 14,2698,1011,3709
08/12/2018,14 - 15,2696,968,3664
08/12/2018,15 - 16,2873,947,3820
08/12/2018,16 - 17,3136,956,4092
08/12/2018,17 - 18,3294,980,4274
08/12/2018,18 - 19,3417,992,4409
08/12/2018,19 - 20,3563,991,4554
08/12/2018,20 - 21,3413,974,4387
08/12/2018,21 - 22,3367,961,4328
08/12/2018,22 - 23,2942,953,3895
08/12/2018,23 - 00,2558,950,3508
09/12/2018,00 - 01,1684,942,2626
09/12/2018,01 - 02,1368,863,2231
09/12/2018,02 - 03,1145,617,1762
09/12/2018,03 - 04,1102,443,1545
09/12/2018,04 - 05,1013,391,1404
09/12/2018,05 - 06,985,495,1480
09/12/2018,06 - 07,1077,677,1754
09/12/2018,07 - 08,1287,699,1986
09/12/2018,08 - 09,1265,666,1931
09/12/2018,09 - 10,1290,663,1953
09/12/2018,10 - 11,1349,620,1969
09/12/2018,11 - 12,1482,585,2067
09/12/2018,12 - 13,1673,587,2260
09/12/2018,13 - 14,1865,634,2499
09/12/2018,14 - 15,1974,683,2657
09/12/2018,15 - 16,2045,682,2727
09/12/2018,16 - 17,2007,715,2722
09/12/2018,17 - 18,2042,786,2828
09/12/2018,18 - 19,2266,834,3100
09/12/2018,19 - 20,2487,856,3343
09/12/2018,20 - 21,2750,788,3538
09/12/2018,21 - 22,2871,669,3540
09/12/2018,22 - 23,2666,651,3317
09/12/2018,23 - 00,2695,772,3467
10/12/2018,00 - 01,2467,697,3164
10/12/2018,01 - 02,2455,740,3195
10/12/2018,02 - 03,2504,851,3355
10/12/2018,03 - 04,2656,876,3532
10/12/2018,04 - 05,2585,888,3473
10/12/2018,05 - 06,2917,908,3825
10/12/2018,06 - 07,3051,920,3971
10/12/2018,07 - 08,2868,912,3780
10/12/2018,08 - 09,2805,904,3709
10/12/2018,09 - 10,2932,899,3831
10/12/2018,10 - 11,3001,903,3904
10/12/2018,11 - 12,3059,912,3971
10/12/2018,12 - 13,3088,902,3990
10/12/2018,13 - 14,3067,861,3928
10/12/2018,14 - 15,3031,834,3865
10/12/2018,15 - 16,2745,788,3533
10/12/2018,16 - 17,2624,761,3385
10/12/2018,17 - 18,2814,739,3553
10/12/2018,18 - 19,2837,806,3643
10/12/2018,19 - 20,2554,821,3375
10/12/2018,20 - 21,2830,845,3675
10/12/2018,21 - 22,2730,862,3592
10/12/2018,22 - 23,2702,883,3585
10/12/2018,23 - 00,2515,915,3430
11/12/2018,00 - 01,2142,909,3051
11/12/2018,01 - 02,2279,903,3182
11/12/2018,02 - 03,2237,868,3105
11/12/2018,03 - 04,2165,815,2980
11/12/2018,04 - 05,2043,763,2806
11/12/2018,05 - 06,1922,730,2652
11/12/2018,06 - 07,1771,701,2472
11/12/2018,07 - 08,1650,678,2328
11/12/2018,08 - 09,1585,623,2208
11/12/2018,09 - 10,1447,559,2006
11/12/2018,10 - 11,1372,523,1895
11/12/2018,11 - 12,1362,525,1887
11/12/2018,12 - 13,1437,526,1963
11/12/2018,13 - 14,1423,513,1936
11/12/2018,14 - 15,1285,459,1744
11/12/2018,15 - 16,1263,438,1701
11/12/2018,16 - 17,1279,475,1754
11/12/2018,17 - 18,1196,396,1592
11/12/2018,18 - 19,1034,387,1421
11/12/2018,19 - 20,978,329,1307
11/12/2018,20 - 21,851,298,1149
11/12/2018,21 - 22,723,279,1002
11/12/2018,22 - 23,549,239,788
11/12/2018,23 - 00,419,211,630
12/12/2018,00 - 01,345,207,552
12/12/2018,01 - 02,301,176,477
12/12/2018,02 - 03,252,165,417
12/12/2018,03 - 04,213,196,409
12/12/2018,04 - 05,253,207,460
12/12/2018,05 - 06,297,236,533
12/12/2018,06 - 07,332,266,598
12/12/2018,07 - 08,334,285,619
12/12/2018,08 - 09,366,250,616
12/12/2018,09 - 10,379,206,585
12/12/2018,10 - 11,289,171,460
12/12/2018,11 - 12,222,199,421
12/12/2018,12 - 13,170,176,346
12/12/2018,13 - 14,142,162,304
12/12/2018,14 - 15,146,198,344
12/12/2018,15 - 16,210,204,414
12/12/2018,16 - 17,284,224,508
12/12/2018,17 - 18,351,239,590
12/12/2018,18 - 19,378,324,702
12/12/2018,19 - 20,399,365,764
12/12/2018,20 - 21,465,292,757
12/12/2018,21 - 22,545,210,755
12/12/2018,22 - 23,548,195,743
12/12/2018,23 - 00,577,145,722
13/12/2018,00 - 01,579,134,713
13/12/2018,01 - 02,514,116,630
13/12/2018,02 - 03,492,136,628
13/12/2018,03 - 04,500,122,622
13/12/2018,04 - 05,561,119,680
13/12/2018,05 - 06,570,125,695
13/12/2018,06 - 07,527,140,667
13/12/2018,07 - 08,480,222,702
13/12/2018,08 - 09,513,259,772
13/12/2018,09 - 10,602,318,920
13/12/2018,10 - 11,657,304,961
13/12/2018,11 - 12,721,356,1077
13/12/2018,12 - 13,701,316,1017
13/12/2018,13 - 14,719,255,974
13/12/2018,14 - 15,812,332,1144
13/12/2018,15 - 16,941,312,1253
13/12/2018,16 - 17,945,400,1345
13/12/2018,17 - 18,1073,475,1548
13/12/2018,18 - 19,1161,432,1593
13/12/2018,19 - 20,1189,458,1647
13/12/2018,20 - 21,1218,519,1737
13/12/2018,21 - 22,1118,443,1561
13/12/2018,22 - 23,1103,390,1493
13/12/2018,23 - 00,1085,291,1376
14/12/2018,00 - 01,1108,228,1336
14/12/2018,01 - 02,1210,201,1411
14/12/2018,02 - 03,1271,192,1463
14/12/2018,03 - 04,1212,146,1358
14/12/2018,04 - 05,1101,159,1260
14/12/2018,05 - 06,1066,193,1259
14/12/2018,06 - 07,1004,205,1209
14/12/2018,07 - 08,1043,195,1238
14/12/2018,08 - 09,1056,197,1253
14/12/2018,09 - 10,1009,186,1195
14/12/2018,10 - 11,986,192,1178
14/12/2018,11 - 12,1011,179,1190
14/12/2018,12 - 13,1003,180,1183
14/12/2018,13 - 14,1015,183,1198
14/12/2018,14 - 15,935,301,1236
14/12/2018,15 - 16,915,297,1212
14/12/2018,16 - 17,878,260,1138
14/12/2018,17 - 18,853,264,1117
14/12/2018,18 - 19,839,226,1065
14/12/2018,19 - 20,859,182,1041
14/12/2018,20 - 21,822,200,1022
14/12/2018,21 - 22,875,167,1042
14/12/2018,22 - 23,810,153,963
14/12/2018,23 - 00,836,122,958
15/12/2018,00 - 01,881,109,990
15/12/2018,01 - 02,799,81,880
15/12/2018,02 - 03,714,103,817
15/12/2018,03 - 04,562,99,661
15/12/2018,04 - 05,485,62,547
15/12/2018,05 - 06,503,29,532
15/12/2018,06 - 07,516,25,541
15/12/2018,07 - 08,596,22,618
15/12/2018,08 - 09,648,36,684
15/12/2018,09 - 10,672,34,706
15/12/2018,10 - 11,726,53,779
15/12/2018,11 - 12,819,53,872
15/12/2018,12 - 13,951,61,1012
15/12/2018,13 - 14,1065,65,1130
15/12/2018,14 - 15,1102,57,1159
15/12/2018,15 - 16,1110,46,1156
15/12/2018,16 - 17,1223,42,1265
15/12/2018,17 - 18,1409,62,1471
15/12/2018,18 - 19,1810,72,1882
15/12/2018,19 - 20,1971,89,2060
15/12/2018,20 - 21,2148,106,2254
15/12/2018,21 - 22,2191,126,2317
15/12/2018,22 - 23,2119,272,2391
15/12/2018,23 - 00,2152,410,2562
16/12/2018,00 - 01,2327,474,2801
16/12/2018,01 - 02,2583,520,3103
16/12/2018,02 - 03,2623,540,3163
16/12/2018,03 - 04,2730,522,3252
16/12/2018,04 - 05,2694,546,3240
16/12/2018,05 - 06,2667,575,3242
16/12/2018,06 - 07,2644,643,3287
16/12/2018,07 - 08,2454,699,3153
16/12/2018,08 - 09,2257,676,2933
16/12/2018,09 - 10,2275,673,2948
16/12/2018,10 - 11,2290,684,2974
16/12/2018,11 - 12,2377,672,3049
16/12/2018,12 - 13,2114,581,2695
16/12/2018,13 - 14,1898,417,2315
16/12/2018,14 - 15,1535,321,1856
16/12/2018,15 - 16,1246,253,1499
16/12/2018,16 - 17,952,233,1185
16/12/2018,17 - 18,751,233,984
16/12/2018,18 - 19,583,210,793
16/12/2018,19 - 20,427,181,608
16/12/2018,20 - 21,329,157,486
16/12/2018,21 - 22,238,118,356
16/12/2018,22 - 23,177,85,262
16/12/2018,23 - 00,167,63,230
17/12/2018,00 - 01,148,35,183
17/12/2018,01 - 02,120,47,167
17/12/2018,02 - 03,103,54,157
17/12/2018,03 - 04,94,60,154
17/12/2018,04 - 05,82,63,145
17/12/2018,05 - 06,115,60,175
17/12/2018,06 - 07,149,68,217
17/12/2018,07 - 08,169,72,241
17/12/2018,08 - 09,173,76,249
17/12/2018,09 - 10,188,62,250
17/12/2018,10 - 11,219,51,270
17/12/2018,11 - 12,199,31,230
17/12/2018,12 - 13,186,22,208
17/12/2018,13 - 14,158,20,178
17/12/2018,14 - 15,137,22,159
17/12/2018,15 - 16,200,35,235
17/12/2018,16 - 17,280,47,327
17/12/2018,17 - 18,342,67,409
17/12/2018,18 - 19,445,74,519
17/12/2018,19 - 20,549,86,635
17/12/2018,20 - 21,544,120,664
17/12/2018,21 - 22,432,144,576
17/12/2018,22 - 23,465,141,606
17/12/2018,23 - 00,525,171,696
18/12/2018,00 - 01,470,160,630
18/12/2018,01 - 02,412,160,572
18/12/2018,02 - 03,426,144,570
18/12/2018,03 - 04,461,127,588
18/12/2018,04 - 05,405,106,511
18/12/2018,05 - 06,405,98,503
18/12/2018,06 - 07,461,98,559
18/12/2018,07 - 08,475,103,578
18/12/2018,08 - 09,462,112,574
18/12/2018,09 - 10,561,102,663
18/12/2018,10 - 11,697,115,812
18/12/2018,11 - 12,762,110,872
18/12/2018,12 - 13,813,106,919
18/12/2018,13 - 14,831,104,935
18/12/2018,14 - 15,816,103,919
18/12/2018,15 - 16,894,117,1011
18/12/2018,16 - 17,917,124,1041
18/12/2018,17 - 18,997,170,1167
18/12/2018,18 - 19,1078,269,1347
18/12/2018,19 - 20,1290,340,1630
18/12/2018,20 - 21,1492,361,1853
18/12/2018,21 - 22,1524,363,1887
18/12/2018,22 - 23,1736,416,2152
18/12/2018,23 - 00,1972,487,2459
19/12/2018,00 - 01,2170,488,2658
19/12/2018,01 - 02,2418,564,2982
19/12/2018,02 - 03,2582,691,3273
19/12/2018,03 - 04,2687,736,3423
19/12/2018,04 - 05,2804,789,3593
19/12/2018,05 - 06,2924,831,3755
19/12/2018,06 - 07,2921,843,3764
19/12/2018,07 - 08,2892,847,3739
19/12/2018,08 - 09,2782,835,3617
19/12/2018,09 - 10,2567,844,3411
19/12/2018,10 - 11,2356,829,3185
19/12/2018,11 - 12,2221,748,2969
19/12/2018,12 - 13,2084,590,2674
19/12/2018,13 - 14,1853,473,2326
19/12/2018,14 - 15,1686,364,2050
19/12/2018,15 - 16,1577,332,1909
19/12/2018,16 - 17,1468,334,1802
19/12/2018,17 - 18,1404,289,1693
19/12/2018,18 - 19,1329,295,1624
19/12/2018,19 - 20,1290,228,1518
19/12/2018,20 - 21,1187,154,1341
19/12/2018,21 - 22,1151,167,1318
19/12/2018,22 - 23,1134,111,1245
19/12/2018,23 - 00,1075,106,1181
20/12/2018,00 - 01,961,109,1070
20/12/2018,01 - 02,843,106,949
20/12/2018,02 - 03,824,110,934
20/12/2018,03 - 04,809,126,935
20/12/2018,04 - 05,889,149,1038
20/12/2018,05 - 06,903,147,1050
20/12/2018,06 - 07,935,112,1047
20/12/2018,07 - 08,1012,111,1123
20/12/2018,08 - 09,1010,127,1137
20/12/2018,09 - 10,1042,119,1161
20/12/2018,10 - 11,1182,126,1308
20/12/2018,11 - 12,1191,141,1332
20/12/2018,12 - 13,1185,116,1301
20/12/2018,13 - 14,1207,110,1317
20/12/2018,14 - 15,1247,123,1370
20/12/2018,15 - 16,1347,126,1473
20/12/2018,16 - 17,1423,133,1556
20/12/2018,17 - 18,1479,159,1638
20/12/2018,18 - 19,1445,162,1607
20/12/2018,19 - 20,1425,146,1571
20/12/2018,20 - 21,1453,151,1604
20/12/2018,21 - 22,1431,133,1564
20/12/2018,22 - 23,1401,133,1534
20/12/2018,23 - 00,1444,147,1591
21/12/2018,00 - 01,1427,177,1604
21/12/2018,01 - 02,1330,189,1519
21/12/2018,02 - 03,1302,225,1527
21/12/2018,03 - 04,1362,236,1598
21/12/2018,04 - 05,1444,268,1712
21/12/2018,05 - 06,1386,237,1623
21/12/2018,06 - 07,1449,306,1755
21/12/2018,07 - 08,1453,296,1749
21/12/2018,08 - 09,1497,270,1767
21/12/2018,09 - 10,1568,313,1881
21/12/2018,10 - 11,1580,345,1925
21/12/2018,11 - 12,1643,372,2015
21/12/2018,12 - 13,1686,440,2126
21/12/2018,13 - 14,1732,456,2188
21/12/2018,14 - 15,1810,529,2339
21/12/2018,15 - 16,1952,638,2590
21/12/2018,16 - 17,2007,688,2695
21/12/2018,17 - 18,2108,684,2792
21/12/2018,18 - 19,2118,688,2806
21/12/2018,19 - 20,2088,695,2783
21/12/2018,20 - 21,1984,705,2689
21/12/2018,21 - 22,1798,647,2445
21/12/2018,22 - 23,1677,473,2150
21/12/2018,23 - 00,1561,367,1928
22/12/2018,00 - 01,1357,339,1696
22/12/2018,01 - 02,1134,376,1510
22/12/2018,02 - 03,934,377,1311
22/12/2018,03 - 04,813,337,1150
22/12/2018,04 - 05,679,265,944
22/12/2018,05 - 06,689,198,887
22/12/2018,06 - 07,660,190,850
22/12/2018,07 - 08,599,146,745
22/12/2018,08 - 09,471,103,574
22/12/2018,09 - 10,352,59,411
22/12/2018,10 - 11,255,32,287
22/12/2018,11 - 12,175,21,196
22/12/2018,12 - 13,148,12,160
22/12/2018,13 - 14,136,10,146
22/12/2018,14 - 15,143,9,152
22/12/2018,15 - 16,138,6,144
22/12/2018,16 - 17,139,5,144
22/12/2018,17 - 18,138,5,143
22/12/2018,18 - 19,135,5,140
22/12/2018,19 - 20,133,6,139
22/12/2018,20 - 21,127,6,133
22/12/2018,21 - 22,128,4,132
22/12/2018,22 - 23,172,3,175
22/12/2018,23 - 00,223,6,229
23/12/2018,00 - 01,207,19,226
23/12/2018,01 - 02,288,37,325
23/12/2018,02 - 03,306,73,379
23/12/2018,03 - 04,217,122,339
23/12/2018,04 - 05,220,193,413
23/12/2018,05 - 06,283,265,548
23/12/2018,06 - 07,249,389,638
23/12/2018,07 - 08,284,534,818
23/12/2018,08 - 09,286,591,877
23/12/2018,09 - 10,248,516,764
23/12/2018,10 - 11,286,415,701
23/12/2018,11 - 12,267,262,529
23/12/2018,12 - 13,210,158,368
23/12/2018,13 - 14,213,78,291
23/12/2018,14 - 15,192,27,219
23/12/2018,15 - 16,187,27,214
23/12/2018,16 - 17,243,47,290
23/12/2018,17 - 18,233,75,308
23/12/2018,18 - 19,236,115,351
23/12/2018,19 - 20,272,142,414
23/12/2018,20 - 21,316,179,495
23/12/2018,21 - 22,258,222,480
23/12/2018,22 - 23,236,213,449
23/12/2018,23 - 00,171,222,393
24/12/2018,00 - 01,123,276,399
24/12/2018,01 - 02,85,258,343
24/12/2018,02 - 03,119,154,273
24/12/2018,03 - 04,223,123,346
24/12/2018,04 - 05,231,153,384
24/12/2018,05 - 06,230,146,376
24/12/2018,06 - 07,283,184,467
24/12/2018,07 - 08,522,172,694
24/12/2018,08 - 09,738,162,900
24/12/2018,09 - 10,1001,212,1213
24/12/2018,10 - 11,1069,218,1287
24/12/2018,11 - 12,1171,173,1344
24/12/2018,12 - 13,1307,162,1469
24/12/2018,13 - 14,1493,383,1876
24/12/2018,14 - 15,1512,479,1991
24/12/2018,15 - 16,1442,538,1980
24/12/2018,16 - 17,1368,522,1890
24/12/2018,17 - 18,1485,489,1974
24/12/2018,18 - 19,1547,408,1955
24/12/2018,19 - 20,1669,372,2041
24/12/2018,20 - 21,2038,321,2359
24/12/2018,21 - 22,2379,492,2871
24/12/2018,22 - 23,2471,628,3099
24/12/2018,23 - 00,2557,714,3271
25/12/2018,00 - 01,2723,735,3458
25/12/2018,01 - 02,2912,722,3634
25/12/2018,02 - 03,2547,749,3296
25/12/2018,03 - 04,2996,759,3755
25/12/2018,04 - 05,3121,720,3841
25/12/2018,05 - 06,2831,786,3617
25/12/2018,06 - 07,2525,843,3368
25/12/2018,07 - 08,2624,852,3476
25/12/2018,08 - 09,3077,820,3897
25/12/2018,09 - 10,3220,804,4024
25/12/2018,10 - 11,3153,807,3960
25/12/2018,11 - 12,3110,786,3896
25/12/2018,12 - 13,3112,739,3851
25/12/2018,13 - 14,3128,745,3873
25/12/2018,14 - 15,3063,749,3812
25/12/2018,15 - 16,2967,739,3706
25/12/2018,16 - 17,3020,814,3834
25/12/2018,17 - 18,3036,847,3883
25/12/2018,18 - 19,2987,852,3839
25/12/2018,19 - 20,2964,854,3818
25/12/2018,20 - 21,2942,868,3810
25/12/2018,21 - 22,2944,848,3792
25/12/2018,22 - 23,2737,858,3595
25/12/2018,23 - 00,2731,871,3602
26/12/2018,00 - 01,2298,830,3128
26/12/2018,01 - 02,1896,805,2701
26/12/2018,02 - 03,1975,606,2581
26/12/2018,03 - 04,1838,526,2364
26/12/2018,04 - 05,1891,468,2359
26/12/2018,05 - 06,2235,556,2791
26/12/2018,06 - 07,2099,506,2605
26/12/2018,07 - 08,2001,338,2339
26/12/2018,08 - 09,1809,303,2112
26/12/2018,09 - 10,1531,317,1848
26/12/2018,10 - 11,1260,313,1573
26/12/2018,11 - 12,1163,341,1504
26/12/2018,12 - 13,1239,345,1584
26/12/2018,13 - 14,1470,436,1906
26/12/2018,14 - 15,1487,476,1963
26/12/2018,15 - 16,1664,432,2096
26/12/2018,16 - 17,1784,375,2159
26/12/2018,17 - 18,1908,511,2419
26/12/2018,18 - 19,2015,512,2527
26/12/2018,19 - 20,2062,578,2640
26/12/2018,20 - 21,2028,621,2649
26/12/2018,21 - 22,2065,653,2718
26/12/2018,22 - 23,2012,697,2709
26/12/2018,23 - 00,1899,724,2623
27/12/2018,00 - 01,2137,748,2885
27/12/2018,01 - 02,1943,739,2682
27/12/2018,02 - 03,2018,761,2779
27/12/2018,03 - 04,2001,746,2747
27/12/2018,04 - 05,1919,703,2622
27/12/2018,05 - 06,1890,698,2588
27/12/2018,06 - 07,1739,712,2451
27/12/2018,07 - 08,1679,703,2382
27/12/2018,08 - 09,1748,683,2431
27/12/2018,09 - 10,1633,667,2300
27/12/2018,10 - 11,1554,656,2210
27/12/2018,11 - 12,1760,676,2436
27/12/2018,12 - 13,1863,684,2547
27/12/2018,13 - 14,2075,682,2757
27/12/2018,14 - 15,1984,760,2744
27/12/2018,15 - 16,1766,788,2554
