,ID,Hours,DK1,DK2,DK
11/07/2018,#####,19,1451,513,1964
11/07/2018,#####,20,1207,466,1673
11/07/2018,#####,21,1017,555,1572
11/07/2018,#####,22,893,538,1431
11/07/2018,#####,23,752,451,1203
12/07/2018,#####,0,597,413,1010
12/07/2018,#####,1,471,384,855
12/07/2018,#####,2,476,395,871
12/07/2018,#####,3,487,416,903
12/07/2018,#####,4,461,416,877
12/07/2018,#####,5,477,405,882
12/07/2018,#####,6,618,441,1059
12/07/2018,#####,7,945,545,1490
12/07/2018,#####,8,1070,607,1677
12/07/2018,#####,9,1160,622,1782
12/07/2018,#####,10,1186,683,1869
12/07/2018,#####,11,1218,722,1940
12/07/2018,#####,12,1233,725,1958
12/07/2018,#####,13,1240,722,1962
12/07/2018,#####,14,1226,737,1963
12/07/2018,#####,15,1330,754,2084
12/07/2018,#####,16,1275,657,1932
12/07/2018,#####,17,1238,619,1857
12/07/2018,#####,18,1194,539,1733
12/07/2018,#####,19,1057,476,1533
12/07/2018,#####,20,952,446,1398
12/07/2018,#####,21,881,418,1299
12/07/2018,#####,22,993,542,1535
12/07/2018,#####,23,861,564,1425
13/07/2018,#####,0,750,586,1336
13/07/2018,#####,1,839,444,1283
13/07/2018,#####,2,1101,498,1599
13/07/2018,#####,3,1115,517,1632
13/07/2018,#####,4,1118,537,1655
13/07/2018,#####,5,1071,627,1698
13/07/2018,#####,6,1077,642,1719
13/07/2018,#####,7,1439,701,2140
13/07/2018,#####,8,1487,703,2190
13/07/2018,#####,9,1601,714,2315
13/07/2018,#####,10,1720,744,2464
13/07/2018,#####,11,1917,800,2717
13/07/2018,#####,12,2045,860,2905
13/07/2018,#####,13,2144,804,2948
13/07/2018,#####,14,2246,823,3069
13/07/2018,#####,15,2284,875,3159
13/07/2018,#####,16,2299,911,3210
13/07/2018,#####,17,2095,903,2998
13/07/2018,#####,18,2146,1030,3176
13/07/2018,#####,19,2123,1046,3169
13/07/2018,#####,20,2009,914,2923
13/07/2018,#####,21,1906,843,2749
13/07/2018,#####,22,1837,855,2692
13/07/2018,#####,23,1612,838,2450
14/07/2018,#####,0,1674,850,2524
14/07/2018,#####,1,1844,802,2646
14/07/2018,#####,2,1796,622,2418
14/07/2018,#####,3,1682,549,2231
14/07/2018,#####,4,1474,510,1984
14/07/2018,#####,5,1339,511,1850
14/07/2018,#####,6,1376,509,1885
14/07/2018,#####,7,1473,507,1980
14/07/2018,#####,8,1500,523,2023
14/07/2018,#####,9,1627,546,2173
14/07/2018,#####,10,1606,600,2206
14/07/2018,#####,11,1667,662,2329
14/07/2018,#####,12,1740,688,2428
14/07/2018,#####,13,1920,686,2606
14/07/2018,#####,14,2068,683,2751
14/07/2018,#####,15,2163,719,2882
14/07/2018,#####,16,2264,692,2956
14/07/2018,#####,17,2272,676,2948
14/07/2018,#####,18,2138,669,2807
14/07/2018,#####,19,1889,614,2503
14/07/2018,#####,20,1559,538,2097
14/07/2018,#####,21,1396,501,1897
14/07/2018,#####,22,1348,515,1863
14/07/2018,#####,23,1376,533,1909
15/07/2018,#####,0,1464,505,1969
15/07/2018,#####,1,1419,497,1916
15/07/2018,#####,2,1243,497,1740
15/07/2018,#####,3,1251,434,1685
15/07/2018,#####,4,1186,396,1582
15/07/2018,#####,5,1125,376,1501
15/07/2018,#####,6,1112,362,1474
15/07/2018,#####,7,1091,400,1491
15/07/2018,#####,8,1215,444,1659
15/07/2018,#####,9,1233,493,1726
15/07/2018,#####,10,1277,539,1816
15/07/2018,#####,11,1282,581,1863
15/07/2018,#####,12,1265,627,1892
15/07/2018,#####,13,1270,649,1919
15/07/2018,#####,14,1259,671,1930
15/07/2018,#####,15,1234,661,1895
15/07/2018,#####,16,1232,624,1856
15/07/2018,#####,17,1122,574,1696
15/07/2018,#####,18,987,521,1508
15/07/2018,#####,19,894,458,1352
15/07/2018,#####,20,832,407,1239
15/07/2018,#####,21,722,401,1123
15/07/2018,#####,22,668,396,1064
15/07/2018,#####,23,662,381,1043
16/07/2018,#####,0,522,351,873
16/07/2018,#####,1,537,346,883
16/07/2018,#####,2,450,343,793
16/07/2018,#####,3,430,341,771
16/07/2018,#####,4,441,365,806
16/07/2018,#####,5,456,389,845
16/07/2018,#####,6,711,427,1138
16/07/2018,#####,7,839,527,1366
16/07/2018,#####,8,931,594,1525
16/07/2018,#####,9,1035,673,1708
16/07/2018,#####,10,1091,715,1806
16/07/2018,#####,11,1161,733,1894
16/07/2018,#####,12,1195,744,1939
16/07/2018,#####,13,1241,694,1935
16/07/2018,#####,14,1240,682,1922
16/07/2018,#####,15,1325,682,2007
16/07/2018,#####,16,1290,627,1917
16/07/2018,#####,17,1297,591,1888
16/07/2018,#####,18,1268,527,1795
16/07/2018,#####,19,1197,520,1717
16/07/2018,#####,20,1045,494,1539
16/07/2018,#####,21,992,477,1469
16/07/2018,#####,22,935,467,1402
16/07/2018,#####,23,895,393,1288
17/07/2018,#####,0,766,372,1138
17/07/2018,#####,1,742,358,1100
17/07/2018,#####,2,711,350,1061
17/07/2018,#####,3,695,355,1050
17/07/2018,#####,4,562,348,910
17/07/2018,#####,5,511,347,858
17/07/2018,#####,6,649,398,1047
17/07/2018,#####,7,849,447,1296
17/07/2018,#####,8,887,454,1341
17/07/2018,#####,9,988,459,1447
17/07/2018,#####,10,1055,530,1585
17/07/2018,#####,11,1110,552,1662
17/07/2018,#####,12,1113,553,1666
17/07/2018,#####,13,1166,541,1707
17/07/2018,#####,14,1110,508,1618
17/07/2018,#####,15,1116,517,1633
17/07/2018,#####,16,1074,541,1615
17/07/2018,#####,17,1130,524,1654
17/07/2018,#####,18,1010,472,1482
17/07/2018,#####,19,923,442,1365
17/07/2018,#####,20,725,410,1135
17/07/2018,#####,21,667,387,1054
17/07/2018,#####,22,709,377,1086
17/07/2018,#####,23,638,348,986
18/07/2018,#####,0,692,319,1011
18/07/2018,#####,1,769,337,1106
18/07/2018,#####,2,763,346,1109
18/07/2018,#####,3,621,419,1040
18/07/2018,#####,4,623,428,1051
18/07/2018,#####,5,603,536,1139
18/07/2018,#####,6,720,635,1355
18/07/2018,#####,7,991,691,1682
18/07/2018,#####,8,1180,742,1922
18/07/2018,#####,9,1355,687,2042
18/07/2018,#####,10,1546,716,2262
18/07/2018,#####,11,1621,776,2397
18/07/2018,#####,12,1722,830,2552
18/07/2018,#####,13,1836,861,2697
18/07/2018,#####,14,1934,898,2832
18/07/2018,#####,15,1989,927,2916
18/07/2018,#####,16,1880,935,2815
18/07/2018,#####,17,1953,929,2882
18/07/2018,#####,18,2024,853,2877
18/07/2018,#####,19,1881,839,2720
18/07/2018,#####,20,1611,796,2407
18/07/2018,#####,21,1483,810,2293
18/07/2018,#####,22,1376,742,2118
18/07/2018,#####,23,1330,705,2035
19/07/2018,#####,0,1255,700,1955
19/07/2018,#####,1,1357,696,2053
19/07/2018,#####,2,1343,677,2020
19/07/2018,#####,3,1263,652,1915
19/07/2018,#####,4,1131,556,1687
19/07/2018,#####,5,1189,562,1751
19/07/2018,#####,6,1295,606,1901
19/07/2018,#####,7,1455,639,2094
19/07/2018,#####,8,1645,734,2379
19/07/2018,#####,9,1758,822,2580
19/07/2018,#####,10,1830,814,2644
19/07/2018,#####,11,1842,831,2673
19/07/2018,#####,12,1919,883,2802
19/07/2018,#####,13,1969,881,2850
19/07/2018,#####,14,1969,800,2769
19/07/2018,#####,15,2066,737,2803
19/07/2018,#####,16,2042,703,2745
19/07/2018,#####,17,1981,639,2620
19/07/2018,#####,18,1985,587,2572
19/07/2018,#####,19,1852,536,2388
19/07/2018,#####,20,1627,521,2148
19/07/2018,#####,21,1429,559,1988
19/07/2018,#####,22,1332,595,1927
19/07/2018,#####,23,1291,602,1893
20/07/2018,#####,0,1208,555,1763
20/07/2018,#####,1,1277,506,1783
20/07/2018,#####,2,1287,456,1743
20/07/2018,#####,3,1303,492,1795
20/07/2018,#####,4,1309,463,1772
20/07/2018,#####,5,1320,492,1812
20/07/2018,#####,6,1416,511,1927
20/07/2018,#####,7,1548,551,2099
20/07/2018,#####,8,1750,613,2363
20/07/2018,#####,9,1947,663,2610
20/07/2018,#####,10,1988,716,2704
20/07/2018,#####,11,2082,788,2870
20/07/2018,#####,12,2141,848,2989
20/07/2018,#####,13,2192,876,3068
20/07/2018,#####,14,2114,849,2963
20/07/2018,#####,15,1914,806,2720
20/07/2018,#####,16,1745,739,2484
20/07/2018,#####,17,1594,671,2265
20/07/2018,#####,18,1505,572,2077
20/07/2018,#####,19,1327,475,1802
20/07/2018,#####,20,1049,430,1479
20/07/2018,#####,21,944,444,1388
20/07/2018,#####,22,947,386,1333
20/07/2018,#####,23,965,370,1335
21/07/2018,#####,0,960,370,1330
21/07/2018,#####,1,826,322,1148
21/07/2018,#####,2,753,333,1086
21/07/2018,#####,3,772,339,1111
21/07/2018,#####,4,756,317,1073
21/07/2018,#####,5,740,345,1085
21/07/2018,#####,6,753,374,1127
21/07/2018,#####,7,765,422,1187
21/07/2018,#####,8,1002,487,1489
21/07/2018,#####,9,1216,544,1760
21/07/2018,#####,10,1348,588,1936
21/07/2018,#####,11,1493,624,2117
21/07/2018,#####,12,1587,649,2236
21/07/2018,#####,13,1668,651,2319
21/07/2018,#####,14,1718,654,2372
21/07/2018,#####,15,1719,633,2352
21/07/2018,#####,16,1640,599,2239
21/07/2018,#####,17,1473,552,2025
21/07/2018,#####,18,1394,487,1881
21/07/2018,#####,19,1192,429,1621
21/07/2018,#####,20,1001,384,1385
21/07/2018,#####,21,850,380,1230
21/07/2018,#####,22,845,382,1227
21/07/2018,#####,23,871,371,1242
22/07/2018,#####,0,882,369,1251
22/07/2018,#####,1,736,364,1100
22/07/2018,#####,2,751,370,1121
22/07/2018,#####,3,736,361,1097
22/07/2018,#####,4,777,348,1125
22/07/2018,#####,5,808,353,1161
22/07/2018,#####,6,827,378,1205
22/07/2018,#####,7,882,404,1286
22/07/2018,#####,8,1118,442,1560
22/07/2018,#####,9,1424,509,1933
22/07/2018,#####,10,1487,529,2016
22/07/2018,#####,11,1606,558,2164
22/07/2018,#####,12,1685,605,2290
22/07/2018,#####,13,1704,619,2323
22/07/2018,#####,14,1702,598,2300
22/07/2018,#####,15,1653,608,2261
22/07/2018,#####,16,1727,582,2309
22/07/2018,#####,17,1706,548,2254
22/07/2018,#####,18,1647,507,2154
22/07/2018,#####,19,1486,481,1967
22/07/2018,#####,20,1289,497,1786
22/07/2018,#####,21,1171,533,1704
22/07/2018,#####,22,1127,574,1701
22/07/2018,#####,23,1120,538,1658
23/07/2018,#####,0,957,489,1446
23/07/2018,#####,1,976,470,1446
23/07/2018,#####,2,1007,466,1473
23/07/2018,#####,3,989,471,1460
23/07/2018,#####,4,1004,465,1469
23/07/2018,#####,5,1025,477,1502
23/07/2018,#####,6,1301,515,1816
23/07/2018,#####,7,1488,541,2029
23/07/2018,#####,8,1642,561,2203
23/07/2018,#####,9,1692,585,2277
23/07/2018,#####,10,1787,729,2516
23/07/2018,#####,11,1777,826,2603
23/07/2018,#####,12,1812,791,2603
23/07/2018,#####,13,1771,745,2516
23/07/2018,#####,14,1784,724,2508
23/07/2018,#####,15,1792,734,2526
23/07/2018,#####,16,1862,709,2571
23/07/2018,#####,17,1898,643,2541
23/07/2018,#####,18,1725,507,2232
23/07/2018,#####,19,1464,473,1937
23/07/2018,#####,20,1253,463,1716
23/07/2018,#####,21,1100,468,1568
23/07/2018,#####,22,1023,464,1487
23/07/2018,#####,23,911,394,1305
24/07/2018,#####,0,892,375,1267
24/07/2018,#####,1,853,347,1200
24/07/2018,#####,2,776,322,1098
24/07/2018,#####,3,788,328,1116
24/07/2018,#####,4,780,325,1105
24/07/2018,#####,5,769,320,1089
24/07/2018,#####,6,763,346,1109
24/07/2018,#####,7,869,392,1261
24/07/2018,#####,8,953,476,1429
24/07/2018,#####,9,1005,510,1515
24/07/2018,#####,10,1076,556,1632
24/07/2018,#####,11,1178,571,1749
24/07/2018,#####,12,1150,587,1737
24/07/2018,#####,13,1230,596,1826
24/07/2018,#####,14,1205,607,1812
24/07/2018,#####,15,1186,620,1806
24/07/2018,#####,16,1219,635,1854
24/07/2018,#####,17,1078,601,1679
24/07/2018,#####,18,980,555,1535
24/07/2018,#####,19,875,496,1371
24/07/2018,#####,20,709,463,1172
24/07/2018,#####,21,667,475,1142
24/07/2018,#####,22,643,470,1113
24/07/2018,#####,23,598,477,1075
25/07/2018,#####,0,654,396,1050
25/07/2018,#####,1,709,336,1045
25/07/2018,#####,2,678,336,1014
25/07/2018,#####,3,698,331,1029
25/07/2018,#####,4,713,337,1050
25/07/2018,#####,5,727,341,1068
25/07/2018,#####,6,739,369,1108
25/07/2018,#####,7,816,484,1300
25/07/2018,#####,8,843,557,1400
25/07/2018,#####,9,927,610,1537
25/07/2018,#####,10,1028,661,1689
25/07/2018,#####,11,1133,694,1827
25/07/2018,#####,12,1182,719,1901
25/07/2018,#####,13,1194,728,1922
25/07/2018,#####,14,1173,706,1879
25/07/2018,#####,15,1282,679,1961
25/07/2018,#####,16,1350,617,1967
25/07/2018,#####,17,1360,600,1960
25/07/2018,#####,18,1310,549,1859
25/07/2018,#####,19,1185,513,1698
25/07/2018,#####,20,1099,508,1607
25/07/2018,#####,21,1034,491,1525
25/07/2018,#####,22,1043,473,1516
25/07/2018,#####,23,1035,402,1437
26/07/2018,#####,0,993,366,1359
26/07/2018,#####,1,1028,360,1388
26/07/2018,#####,2,1013,383,1396
26/07/2018,#####,3,987,393,1380
26/07/2018,#####,4,994,407,1401
26/07/2018,#####,5,989,417,1406
26/07/2018,#####,6,1038,447,1485
26/07/2018,#####,7,977,549,1526
26/07/2018,#####,8,1018,631,1649
26/07/2018,#####,9,1102,690,1792
26/07/2018,#####,10,1144,719,1863
26/07/2018,#####,11,1159,741,1900
26/07/2018,#####,12,1192,750,1942
26/07/2018,#####,13,1184,754,1938
26/07/2018,#####,14,1157,713,1870
26/07/2018,#####,15,1092,651,1743
26/07/2018,#####,16,1036,609,1645
26/07/2018,#####,17,965,577,1542
26/07/2018,#####,18,975,591,1566
26/07/2018,#####,19,1041,556,1597
26/07/2018,#####,20,965,516,1481
26/07/2018,#####,21,1063,470,1533
26/07/2018,#####,22,1287,406,1693
26/07/2018,#####,23,1313,410,1723
27/07/2018,#####,0,1237,461,1698
27/07/2018,#####,1,1386,438,1824
27/07/2018,#####,2,1430,423,1853
27/07/2018,#####,3,1431,414,1845
27/07/2018,#####,4,1297,389,1686
27/07/2018,#####,5,1248,432,1680
27/07/2018,#####,6,1258,468,1726
27/07/2018,#####,7,1316,551,1867
27/07/2018,#####,8,1287,718,2005
27/07/2018,#####,9,1357,819,2176
27/07/2018,#####,10,1436,949,2385
27/07/2018,#####,11,1438,989,2427
27/07/2018,#####,12,1564,1042,2606
27/07/2018,#####,13,1598,1026,2624
27/07/2018,#####,14,1738,983,2721
27/07/2018,#####,15,1853,1048,2901
27/07/2018,#####,16,1962,1095,3057
27/07/2018,#####,17,2023,1071,3094
27/07/2018,#####,18,2071,1023,3094
27/07/2018,#####,19,1728,954,2682
27/07/2018,#####,20,1813,876,2689
27/07/2018,#####,21,1746,843,2589
27/07/2018,#####,22,1822,786,2608
27/07/2018,#####,23,1887,763,2650
28/07/2018,#####,0,1854,755,2609
28/07/2018,#####,1,1804,758,2562
28/07/2018,#####,2,1785,689,2474
28/07/2018,#####,3,1802,689,2491
28/07/2018,#####,4,1861,687,2548
28/07/2018,#####,5,1966,645,2611
28/07/2018,#####,6,2002,638,2640
28/07/2018,#####,7,2160,698,2858
28/07/2018,#####,8,2580,794,3374
28/07/2018,#####,9,2947,859,3806
28/07/2018,#####,10,3171,876,4047
28/07/2018,#####,11,3137,896,4033
28/07/2018,#####,12,3284,927,4211
28/07/2018,#####,13,3278,965,4243
28/07/2018,#####,14,2993,975,3968
28/07/2018,#####,15,2880,1025,3905
28/07/2018,#####,16,2617,1022,3639
28/07/2018,#####,17,2169,942,3111
28/07/2018,#####,18,1734,767,2501
28/07/2018,#####,19,1358,689,2047
28/07/2018,#####,20,1011,461,1472
28/07/2018,#####,21,1008,361,1369
28/07/2018,#####,22,1022,279,1301
28/07/2018,#####,23,965,266,1231
29/07/2018,#####,0,928,291,1219
29/07/2018,#####,1,1008,399,1407
29/07/2018,#####,2,1011,429,1440
29/07/2018,#####,3,1045,565,1610
29/07/2018,#####,4,977,554,1531
29/07/2018,#####,5,900,525,1425
29/07/2018,#####,6,967,456,1423
29/07/2018,#####,7,960,397,1357
29/07/2018,#####,8,974,410,1384
29/07/2018,#####,9,1073,463,1536
29/07/2018,#####,10,1227,497,1724
29/07/2018,#####,11,1287,502,1789
29/07/2018,#####,12,1317,504,1821
29/07/2018,#####,13,1322,522,1844
29/07/2018,#####,14,1301,505,1806
29/07/2018,#####,15,1214,477,1691
29/07/2018,#####,16,1243,459,1702
29/07/2018,#####,17,1246,436,1682
29/07/2018,#####,18,1302,371,1673
29/07/2018,#####,19,1379,333,1712
29/07/2018,#####,20,1346,336,1682
29/07/2018,#####,21,1354,342,1696
29/07/2018,#####,22,1399,413,1812
29/07/2018,#####,23,1406,473,1879
30/07/2018,#####,0,1350,473,1823
30/07/2018,#####,1,1337,431,1768
30/07/2018,#####,2,1230,428,1658
30/07/2018,#####,3,1174,442,1616
30/07/2018,#####,4,1294,403,1697
30/07/2018,#####,5,1242,396,1638
30/07/2018,#####,6,1302,404,1706
30/07/2018,#####,7,1211,466,1677
30/07/2018,#####,8,1177,586,1763
30/07/2018,#####,9,1100,556,1656
30/07/2018,#####,10,1118,601,1719
30/07/2018,#####,11,1258,623,1881
30/07/2018,#####,12,1241,656,1897
30/07/2018,#####,13,1196,659,1855
30/07/2018,#####,14,1192,677,1869
30/07/2018,#####,15,1217,720,1937
30/07/2018,#####,16,1205,721,1926
30/07/2018,#####,17,1070,704,1774
30/07/2018,#####,18,972,604,1576
30/07/2018,#####,19,881,543,1424
30/07/2018,#####,20,752,524,1276
30/07/2018,#####,21,734,531,1265
30/07/2018,#####,22,855,600,1455
30/07/2018,#####,23,1056,580,1636
31/07/2018,#####,0,1151,548,1699
31/07/2018,#####,1,1329,508,1837
31/07/2018,#####,2,1392,449,1841
31/07/2018,#####,3,1430,458,1888
31/07/2018,#####,4,1499,471,1970
31/07/2018,#####,5,1361,490,1851
31/07/2018,#####,6,1462,531,1993
31/07/2018,#####,7,1336,613,1949
31/07/2018,#####,8,1340,645,1985
31/07/2018,#####,9,1395,698,2093
31/07/2018,#####,10,1431,811,2242
31/07/2018,#####,11,1512,909,2421
31/07/2018,#####,12,1560,892,2452
31/07/2018,#####,13,1667,931,2598
31/07/2018,#####,14,1595,940,2535
31/07/2018,#####,15,1918,903,2821
31/07/2018,#####,16,2455,845,3300
31/07/2018,#####,17,2600,835,3435
31/07/2018,#####,18,1924,632,2556
31/07/2018,#####,19,1328,490,1818
31/07/2018,#####,20,955,439,1394
31/07/2018,#####,21,762,464,1226
31/07/2018,#####,22,718,518,1236
31/07/2018,#####,23,704,416,1120
01/08/2018,#####,0,604,389,993
01/08/2018,#####,1,619,428,1047
01/08/2018,#####,2,544,424,968
01/08/2018,#####,3,487,380,867
01/08/2018,#####,4,488,344,832
01/08/2018,#####,5,510,328,838
01/08/2018,#####,6,510,347,857
01/08/2018,#####,7,790,414,1204
01/08/2018,#####,8,834,518,1352
01/08/2018,#####,9,906,566,1472
01/08/2018,#####,10,986,561,1547
01/08/2018,#####,11,1042,511,1553
01/08/2018,#####,12,1097,573,1670
01/08/2018,#####,13,1115,601,1716
01/08/2018,#####,14,1154,632,1786
01/08/2018,#####,15,1182,661,1843
01/08/2018,#####,16,1093,718,1811
01/08/2018,#####,17,961,658,1619
01/08/2018,#####,18,923,569,1492
01/08/2018,#####,19,800,496,1296
01/08/2018,#####,20,726,412,1138
01/08/2018,#####,21,698,405,1103
01/08/2018,#####,22,682,397,1079
01/08/2018,#####,23,579,376,955
02/08/2018,#####,0,552,299,851
02/08/2018,#####,1,555,256,811
02/08/2018,#####,2,592,255,847
02/08/2018,#####,3,552,260,812
02/08/2018,#####,4,520,255,775
02/08/2018,#####,5,393,255,648
02/08/2018,#####,6,562,279,841
02/08/2018,#####,7,683,398,1081
02/08/2018,#####,8,769,476,1245
02/08/2018,#####,9,815,539,1354
02/08/2018,#####,10,963,584,1547
02/08/2018,#####,11,1052,606,1658
02/08/2018,#####,12,1185,620,1805
02/08/2018,#####,13,1274,649,1923
02/08/2018,#####,14,1267,654,1921
02/08/2018,#####,15,1262,673,1935
02/08/2018,#####,16,1189,634,1823
02/08/2018,#####,17,998,565,1563
02/08/2018,#####,18,909,483,1392
02/08/2018,#####,19,788,418,1206
02/08/2018,#####,20,652,403,1055
02/08/2018,#####,21,607,369,976
02/08/2018,#####,22,615,340,955
02/08/2018,#####,23,628,261,889
03/08/2018,#####,0,681,262,943
03/08/2018,#####,1,716,259,975
03/08/2018,#####,2,684,259,943
03/08/2018,#####,3,665,272,937
03/08/2018,#####,4,683,254,937
03/08/2018,#####,5,672,256,928
03/08/2018,#####,6,854,338,1192
03/08/2018,#####,7,909,381,1290
03/08/2018,#####,8,1087,448,1535
03/08/2018,#####,9,1215,459,1674
03/08/2018,#####,10,1345,503,1848
03/08/2018,#####,11,1365,511,1876
03/08/2018,#####,12,1239,513,1752
03/08/2018,#####,13,1363,521,1884
03/08/2018,#####,14,1318,517,1835
03/08/2018,#####,15,1343,515,1858
03/08/2018,#####,16,1381,504,1885
03/08/2018,#####,17,1246,450,1696
03/08/2018,#####,18,1191,385,1576
03/08/2018,#####,19,1135,423,1558
03/08/2018,#####,20,1109,422,1531
03/08/2018,#####,21,968,412,1380
03/08/2018,#####,22,811,420,1231
03/08/2018,#####,23,800,430,1230
04/08/2018,#####,0,865,454,1319
04/08/2018,#####,1,1003,384,1387
04/08/2018,#####,2,1092,355,1447
04/08/2018,#####,3,1059,402,1461
04/08/2018,#####,4,1126,381,1507
04/08/2018,#####,5,1037,355,1392
04/08/2018,#####,6,896,322,1218
04/08/2018,#####,7,1148,341,1489
04/08/2018,#####,8,1309,387,1696
04/08/2018,#####,9,1440,463,1903
04/08/2018,#####,10,1598,542,2140
04/08/2018,#####,11,1822,563,2385
04/08/2018,#####,12,2089,638,2727
04/08/2018,#####,13,2271,666,2937
04/08/2018,#####,14,2356,704,3060
04/08/2018,#####,15,2456,694,3150
04/08/2018,#####,16,2259,635,2894
04/08/2018,#####,17,2134,606,2740
04/08/2018,#####,18,2256,656,2912
04/08/2018,#####,19,2411,652,3063
04/08/2018,#####,20,2266,636,2902
04/08/2018,#####,21,2138,741,2879
04/08/2018,#####,22,2391,680,3071
04/08/2018,#####,23,2624,762,3386
05/08/2018,#####,0,2416,649,3065
05/08/2018,#####,1,2404,675,3079
05/08/2018,#####,2,2492,737,3229
05/08/2018,#####,3,2896,725,3621
05/08/2018,#####,4,2983,760,3743
05/08/2018,#####,5,2787,836,3623
05/08/2018,#####,6,2737,782,3519
05/08/2018,#####,7,2902,797,3699
05/08/2018,#####,8,3110,895,4005
05/08/2018,#####,9,3150,923,4073
05/08/2018,#####,10,3098,887,3985
05/08/2018,#####,11,3050,888,3938
05/08/2018,#####,12,3027,1032,4059
05/08/2018,#####,13,3083,1117,4200
05/08/2018,#####,14,3240,1100,4340
05/08/2018,#####,15,3231,1170,4401
05/08/2018,#####,16,3215,1157,4372
05/08/2018,#####,17,3085,1103,4188
05/08/2018,#####,18,2555,991,3546
05/08/2018,#####,19,2378,940,3318
05/08/2018,#####,20,2109,866,2975
05/08/2018,#####,21,1886,751,2637
05/08/2018,#####,22,1690,679,2369
05/08/2018,#####,23,1678,623,2301
06/08/2018,#####,0,1731,573,2304
06/08/2018,#####,1,1591,504,2095
06/08/2018,#####,2,1531,519,2050
06/08/2018,#####,3,1424,483,1907
06/08/2018,#####,4,1353,443,1796
06/08/2018,#####,5,1249,421,1670
06/08/2018,#####,6,1269,423,1692
06/08/2018,#####,7,1272,431,1703
06/08/2018,#####,8,1325,546,1871
06/08/2018,#####,9,1421,536,1957
06/08/2018,#####,10,1518,558,2076
06/08/2018,#####,11,1643,574,2217
06/08/2018,#####,12,1838,614,2452
06/08/2018,#####,13,1966,690,2656
06/08/2018,#####,14,2080,704,2784
06/08/2018,#####,15,2250,669,2919
06/08/2018,#####,16,2192,620,2812
06/08/2018,#####,17,1936,535,2471
06/08/2018,#####,18,1624,464,2088
06/08/2018,#####,19,1358,441,1799
06/08/2018,#####,20,1067,416,1483
06/08/2018,#####,21,894,425,1319
06/08/2018,#####,22,760,428,1188
06/08/2018,#####,23,702,416,1118
07/08/2018,#####,0,646,430,1076
07/08/2018,#####,1,534,377,911
07/08/2018,#####,2,383,300,683
07/08/2018,#####,3,386,294,680
07/08/2018,#####,4,366,304,670
07/08/2018,#####,5,525,300,825
07/08/2018,#####,6,582,355,937
07/08/2018,#####,7,585,457,1042
07/08/2018,#####,8,666,497,1163
07/08/2018,#####,9,734,542,1276
07/08/2018,#####,10,826,567,1393
07/08/2018,#####,11,904,588,1492
07/08/2018,#####,12,1062,645,1707
07/08/2018,#####,13,1102,690,1792
07/08/2018,#####,14,1148,718,1866
07/08/2018,#####,15,1205,710,1915
